Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId
"83064517","48046512","0","trueeeeeeeeeeeee","2018-01-01 00:58:07","","5569553"
"83064520","48045637","0","I think having two color classes like this could be bit confusing (`color` is a subclass of `tuple`, which is what the `namedtuple()` factory function returns).","2018-01-01 00:58:26","","355230"
"83064522","48046559","0","You are probably looking to `polar coordinates to cartesian` and -4.4 and 8.9 should be correct.","2018-01-01 00:58:44","","1767754"
"83064525","48046539","1","Printing variable values and conditional test results is an easy debug tool - it shows you what is happening as the code executes.","2018-01-01 00:59:05","","2823755"
"83064527","48046464","0","Interesting... why you need a function like this","2018-01-01 00:59:18","","1004589"
"83064528","48038339","0","Ah ok good :) just make sure it's not outside the first 'end'","2018-01-01 00:59:28","","9114301"
"83064529","4168861","0","@Kevin Lee  Thanks for ""the barrier is reset automatically as soon as it is triggered."" so no need to call reset( )  in code.","2018-01-01 00:59:31","","538160"
"83064530","48046542","0","These were generally the steps I used to solve my problem--compiling GCC from source and adding it to my path. I've been having some small issues--which is why I didn't post something similar as an answer--but I've narrowed the problem down to a previous installation of ROOT, and I've been working on fixing that for the last few hours. Sorry for any confusion!","2018-01-01 00:59:36","","4683697"
"83064531","48040615","4","OP wants just the 4th (last?) one. No need to loop, just reference the 4th... `print(results[3].text)`.","2018-01-01 00:59:45","","2386774"
"83064533","48046345","0","Is there a way to specifcially ignore `totalCount`? If I just change my view model to return a `Dictionary<string, ImageViewModel>`, I get an exception saying it can't convert 4 to type ImageViewModel","2018-01-01 01:00:01","","295302"
"83064534","48046561","1","The size of `int` depends on the system. In practice it can be 1, 2, 4 or 8 bytes (note that a byte is not an octet). Or from 16 to 64 bits.","2018-01-01 01:00:01","","464581"
"83064535","48046524","1","The `Scanner` class looks for *tokens*. Maybe it has a problem with the files *encoding*. If you don't need access to the individual words you might get the files content with `Files.readAllLines(file)`","2018-01-01 01:00:03","","7023245"
"83064537","48046523","0","port number should always come after the domain name / ip address. `http://example.com/groovy:3000` is not even a valid thing for what you want. But you can create a virtual host that maps `/groovy` to your 3000 port using [`mod_proxy`](https://stackoverflow.com/questions/14259321/apache-node-js-mod-proxy-how-to-route-one-domain-to-3000-and-another-to-8).","2018-01-01 01:00:37","","1317053"
"83064538","12893018","0","I tried the same with NamedPipeClientStream, but then it does not cancel the ReadAsync call. How can this be adressed?","2018-01-01 01:00:46","","6792694"
"83064540","48046457","1","default-PIE sucks a lot for 32-bit code, because it can't use RIP-relative addressing modes.  It has to use `__x86.get_pc_thunk.bx` to set EBX = EIP and use that as a base for PC-relative addressing of static data.  See https://stackoverflow.com/questions/43367427/32-bit-absolute-addresses-no-longer-allowed-in-x86-64-linux for more about default-PIE (in 64-bit code).","2018-01-01 01:00:59","","224132"
"83064542","48046559","1","Can you show how you tried to use `math.radians` and `math.degrees`?","2018-01-01 01:01:28","","67579"
"83064543","48043371","0","Thank you a lot! Your answer has pretty much everything I was looking for. 

Also I originally tried to use char** in a kernel which didn't work, and thought that there was some conversion going on, but I found out that it's in fact a limitation of CUDA due to how data sharing works.","2018-01-01 01:01:43","","1619594"
"83064544","48046451","0","This works as intended! Thanks!","2018-01-01 01:01:50","","7331417"
"83064545","48046488","0","You aren't even looking at half of the precision of `a`.  Hint:  `a` is not `2.645751`.  Try comparing them for equality to see for yourself.","2018-01-01 01:01:58","","5460719"
"83064546","48046529","0","that's nice. have fun :)","2018-01-01 01:01:58","","9157407"
"83064547","32007969","1","+1 for example :).  Rather than saying ""the structure should be the same"", how about including  SqlBulkCopy.ColumnMappings  in the example","2018-01-01 01:02:18","","1518460"
"83064548","48044519","0","I think the main issue that some may have had with your question is that it is a question with a solution likely specific to you. It is hard to categorize it in such a way that someone with a similar problem could identify and find it. This site tends to avoid questions like that and most answers try to extrapolate general solutions and best practices from them, which I was trying to do by suggesting jQuery (too eagerly). Also, I think your initial assumption that your PHP code was performing as you expected had viewers thinking it was mislabeled. Glad you were able to find a solution. Cheers!","2018-01-01 01:02:28","","2817316"
"83064549","48046565","1","So show us what you have tried so far","2018-01-01 01:02:33","","3358074"
"83064550","43840108","0","So... did you solve the problem? At least, write an answer so we can know how you did it... :P","2018-01-01 01:02:37","","7083351"
"83064552","48029250","0","Quality is what I am able to sacrifice, but it can not look ""ugly"" from dropped packets.  The 30ms-100ms I gave was the transmission latency in the RTSP stream.  I already considered source and destination latency.  So for the total latency could be up to 200ms.  AVB networks are interesting, I will have to research them more.","2018-01-01 01:02:49","","5208673"
"83064553","48025519","0","Mobile data from which type of device? Android or iOS?","2018-01-01 01:02:54","","7343742"
"83064555","48046196","0","Nothing needs to be returned from the restful api, just a post","2018-01-01 01:03:03","","8762068"
"83064556","10294756","0","`This sort of stuff is difficult to do in javascript because you don't have things like forward references and look-behind.`
This should be mentioned in all coding challenges so JavaScript developers don't waste their time on particular time-crippling challenges they can better do in their native language/construct.","2018-01-01 01:03:24","","638153"
"83064557","29776854","0","Is this solution still applicable (iOS 11)? I followed the solution, but  `mapView(_:annotationView:didChange:fromOldState:)` method never gets called.","2018-01-01 01:03:25","","853005"
"83064558","9710141","0","Stack Overflow is a site for programming and development questions. This question appears to be off-topic because it is not about programming or development. See [What topics can I ask about here](http://stackoverflow.com/help/on-topic) in the Help Center. Perhaps [Super User](http://superuser.com/) or [Unix & Linux Stack Exchange](http://unix.stackexchange.com/) would be a better place to ask.","2018-01-01 01:03:40","","608639"
"83064559","48046512","0","C or C++? There's nothing specifically C++ about this question.","2018-01-01 01:03:59","","9157945"
"83064561","48046512","4","@HarmanNieves *I am a beginner at c++.* -- What book or tutorial suggested to you to use `malloc` in a C++ program?  Whatever it is, run away from it.","2018-01-01 01:04:08","","3133316"
"83064562","48044999","0","Almost of all the professional OCaml programmers are just happy with the current vanilla syntax errors.  You can avoid lots of errors by using an auto-indentation tool like ocp-indent regularly to check how your code is actually parsed.","2018-01-01 01:04:10","","939931"
"83064564","48044715","0","The code doesn't compile the same for me in Java 8 - it has a up-front tests to check the range of the arguments, and then it calls into the slow path (`call %r10`) in one case, but in the other emits fast-path code that calls `fsin` and `fcos` inline (whether that's even faster is up for debate). In fact for some cases where the argument is a constant and less than `PI / 4` it doesn't call any trig method at all and just loads the final answer from memory (from the constant pool maintained by the JIT).","2018-01-01 01:05:17","","149138"
"83064565","48046565","0","if hands1[0]>hands1[1]:
        solitaireScore=5
        if hands1[1]>hands1[2]:
            solitaireScore=10","2018-01-01 01:05:17","","8849604"
"83064566","48046573","0","what does query looks like without whereBetween ? Do you get any results ?","2018-01-01 01:05:35","","7437058"
"83064567","9710141","0","[Unix zip directory but excluded specific subdirectories](https://superuser.com/q/312301/173513), [how to exclude directories and file zipping a directory?](https://askubuntu.com/q/371579), [How to exclude a directory when zipping files](https://unix.stackexchange.com/q/219101/56041), etc.","2018-01-01 01:05:42","","608639"
"83064568","48045680","0","One think I would add: Adding a constructor, which is not copy (or move) will **not** prevent the compiler from generating copy (and move) constructors.","2018-01-01 01:06:11","","3087601"
"83064570","48046565","0","but the problem is I'm trying to make it like a nested if statement but don't know how to do it. I want to check if the first card is greater than the second card if this is true than proceed. to the other condition etc.","2018-01-01 01:06:34","","8849604"
"83064571","48046196","0","Make your target of your submit a hidden iframe. .that way...no JavaScript required...example...sample for usage `<form id=""myGiswebForm"" method=""post"" action=""https://******/saveForm.asp"" target=""myiframe"">` and `<iframe style=""display:none;"" src="""" name=""myiframe""></iframe>`","2018-01-01 01:06:42","","9086466"
"83064573","48046368","0","@TomKarzes Hmm, I just realized my test wasn't quite what it should be, since I used unique edges only. Here's a version where I have each edge ten times, and there the defaultdict[defaultdict[int]] wins (but defaultdict[Counter] is still the loser): https://ideone.com/ckF0X5","2018-01-01 01:07:51","","1672429"
"83064575","48046559","0","Use `math.radians` to convert `degree` to radians before using it as an argument to `math.cos` or `math.sin`.","2018-01-01 01:08:17","","2823755"
"83064576","48046524","0","What encoding does the file use?   Open the file using that character set.  See: [`Scanner(File file, String charset)`](https://docs.oracle.com/javase/9/docs/api/java/util/Scanner.html#Scanner-java.io.File-java.lang.String-)","2018-01-01 01:08:27","","3690024"
"83064577","48046561","0","The size of the pointer is always the same regardless of type. And this size also depends on the system.","2018-01-01 01:08:36","","9157945"
"83064578","8898627","0","Stack Overflow is a site for programming and development questions. This question appears to be off-topic because it is not about programming or development. See [What topics can I ask about here](http://stackoverflow.com/help/on-topic) in the Help Center. Perhaps [Super User](http://superuser.com/) or [Unix & Linux Stack Exchange](http://unix.stackexchange.com/) would be a better place to ask.","2018-01-01 01:08:39","","608639"
"83064579","8898627","0","[Unix zip directory but excluded specific subdirectories](https://superuser.com/q/312301/173513), [how to exclude directories and file zipping a directory?](https://askubuntu.com/q/371579), [How to exclude a directory when zipping files](https://unix.stackexchange.com/q/219101/56041), etc.","2018-01-01 01:08:48","","608639"
"83064580","48027565","0","I used sqlite and it worked fine even though the code doubled :P. The problem was race conditions not the app design. Two scripts using the same file end up with race conditions.","2018-01-01 01:08:50","","5605822"
"83064582","48046501","0","You can reverse the concept, so you have a start time and a duration, let the `Timer` tick at a regular interval, say half a second, and check to see if the timer has been running for the specified period. You can easily generate the countdown time by subtracting the running time from the duration","2018-01-01 01:09:00","","992484"
"83064583","48039158","0","Hi gidim, thanks for your reply. Emm, I'm still cannot understand why you said ""output use the embedding lookup"". From the code, embedding is only used by inputs. The loss function is  calculated by output * softmax_w + softmax_b which should be a one-hot loss. So I don't think the embedding is utilized by the loss result. So what is the benefit using embedding_lookup here.","2018-01-01 01:09:08","","3134227"
"83064584","48046457","0","Right okay. Thanks guys. Bit of a pain because the book explains what the stack pointer (esp) is doing at various parts. But in my case it's different.","2018-01-01 01:09:22","","4440892"
"83064589","27745354","0","Stack Overflow is a site for programming and development questions. This question appears to be off-topic because it is not about programming or development. See [What topics can I ask about here](http://stackoverflow.com/help/on-topic) in the Help Center. Perhaps [Super User](http://superuser.com/) or [Unix & Linux Stack Exchange](http://unix.stackexchange.com/) would be a better place to ask.","2018-01-01 01:09:54","","608639"
"83064590","48045500","0","`checkMatch f = foldr ((||) . f) False`","2018-01-01 01:10:17","","5743988"
"83064591","44402272","0","Stack Overflow is a site for programming and development questions. This question appears to be off-topic because it is not about programming or development. See [What topics can I ask about here](http://stackoverflow.com/help/on-topic) in the Help Center. Perhaps [Super User](http://superuser.com/) or [Unix & Linux Stack Exchange](http://unix.stackexchange.com/) would be a better place to ask.","2018-01-01 01:10:17","","608639"
"83064592","44402272","0","[Unix zip directory but excluded specific subdirectories](https://superuser.com/q/312301/173513), [how to exclude directories and file zipping a directory?](https://askubuntu.com/q/371579), [How to exclude a directory when zipping files](https://unix.stackexchange.com/q/219101/56041), etc.","2018-01-01 01:10:28","","608639"
"83064593","48046501","0","As an [example](https://stackoverflow.com/questions/28337718/java-swing-timer-countdown/28338476#28338476) - Remember, most time operations occur at the millisecond level, so you need to convert you input to milliseconds. You might also want to have a look at [How to use Swing Timers](https://docs.oracle.com/javase/tutorial/uiswing/misc/timer.html)","2018-01-01 01:10:30","","992484"
"83064594","48046400","0","So with react and webpack you need to either IMPORT or REQUIRE the image somewhere.... When you stopped require'ing the image it broke because webpack. Within the scope of your project you need to import each image as a name, in the seed.js. Check the updates!","2018-01-01 01:10:34","","9105626"
"83064595","48046437","0","@AnkitVijay Ok, but what if the way of building the base class change? It's possible to change the way a class is built without adding or removing his responsibilities and if it occurs every derived class will have to change? If I add a dependency I can add a constructor I understand that and you're perfectly right, but what if a required dependency change? Should I never change a required dependency?","2018-01-01 01:10:37","","5960632"
"83064596","48045813","0","My point is that it *doesn't* appear on localhost. Instead I get the 403.","2018-01-01 01:10:42","","26874"
"83064597","48046591","1","Hint: read up on memory barrier/memory fence. Btw; why is this question tagged ""c++""?","2018-01-01 01:11:03","","5910058"
"83064598","36742687","0","Stack Overflow is a site for programming and development questions. This question appears to be off-topic because it is not about programming or development. See [What topics can I ask about here](http://stackoverflow.com/help/on-topic) in the Help Center. Perhaps [Super User](http://superuser.com/) or [Unix & Linux Stack Exchange](http://unix.stackexchange.com/) would be a better place to ask.","2018-01-01 01:11:08","","608639"
"83064599","48043053","0","E.g. Xilinx has LUT6 structures. This matches a 4:1 mux with 4 data inputs and 2 select signals. Any smaller mux will result in a LUT6 structure with unused capabilities.","2018-01-01 01:11:07","","3719459"
"83064600","36742687","0","[Unix zip directory but excluded specific subdirectories](https://superuser.com/q/312301/173513), [how to exclude directories and file zipping a directory?](https://askubuntu.com/q/371579), [How to exclude a directory when zipping files](https://unix.stackexchange.com/q/219101/56041), etc.","2018-01-01 01:11:16","","608639"
"83064601","48030782","0","Please find the link ... Please can you let me know I, really need to solve this","2018-01-01 01:11:20","","1162409"
"83064602","47697306","0","It’s different from that question. As I mentioned in the text, I can not use other library like mespeak.","2018-01-01 01:11:26","","9067735"
"83064603","48035707","0","Check out my [answer](https://stackoverflow.com/a/48035801/6313073) for a couple of ways you can create a unique, random ID @user3649739.","2018-01-01 01:11:27","","6313073"
"83064605","48045537","0","@Turbo J - I saw that during my research, but isn't that like a loopback interface? It's addressable, but I can't actually route traffic out of it, correct?","2018-01-01 01:11:52","","2346899"
"83064606","48046257","0","Got it to work. I simply had to remove the err parameter that I was passing in with my callback so that I am only passing in the one parameter. Thanks for the pointers. It all makes sense now.","2018-01-01 01:12:13","","1991118"
"83064608","48043092","0","Nice. Thanks for your thought!","2018-01-01 01:12:39","","4737343"
"83064609","48041202","0","Thanks guys. Took pieces from both and it is now awesome. Happy new year!","2018-01-01 01:12:42","","4569596"
"83064610","48046078","0","@Nae - thanks for letting me know my mistake. I copied the code back from SO into my IDE and it works fines now","2018-01-01 01:12:46","","3482632"
"83064611","48046424","0","How about `RedirectMatch 301 ^/m/(..*) http://example.com/$1` ?","2018-01-01 01:12:49","","1145196"
"83064612","48044715","1","You can see the JIT code generation logic for these functions [here](http://hg.openjdk.java.net/jdk9/jdk9/hotspot/file/a34b3268a14f/src/share/vm/opto/library_call.cpp#l1493). In particular, on x86 the `Matcher::strict_fp_requires_explicit_rounding` seems to be true, and it goes down that path, which means that values < `Math.PI / 4` are handled much differently (inlined, faster) than values > `Math.PI / 4`. You can verify this by trying for example `Math.PI / 4 - 0.01` and `Math.PI / 4 + 0.01`. For me the difference is 5x.","2018-01-01 01:12:53","","149138"
"83064613","48046266","0","I got the reason for that yellow background message, it appears when I make some changes in the code and restarts the application.","2018-01-01 01:13:28","","2903539"
"83064615","7059050","0","Still helpful 7 years later, which I suppose is both good and bad!","2018-01-01 01:13:55","","2049086"
"83064617","48046598","2","Bootstrap 4 doesn't have a well class: http://getbootstrap.com/docs/4.0/migration/#components","2018-01-01 01:14:10","","534109"
"83064618","48046591","1","Are you asking how you get the quadword suitably aligned in memory or are you asking how to store a quadword in memory?","2018-01-01 01:14:19","","3826372"
"83064619","42741136","0","Nice research! I was wondering the same myself. BTW, how is your parser going?","2018-01-01 01:14:31","","7083351"
"83064621","48046437","0","If you need to build, then it is not inheritance. Composition over inheritance is also one of the key OOPS principles. You can go for builder pattern. One of the good examples I have used recently is `IFormBuilder` under Microsoft Bot framework.","2018-01-01 01:15:27","","921127"
"83064622","48046586","0","I wonder whether it's the same problem as solved here https://stackoverflow.com/questions/44905264/cannot-sign-in-to-google-in-javafx-webview/44906031#44906031 (same origin policy blocking the javascript)","2018-01-01 01:15:34","","1898563"
"83064623","48046529","0","@slimboy  Pretty sure Tarik would appreciate you marking this answer.","2018-01-01 01:15:37","","13824"
"83064624","48046345","0","Then in that case you will have to go the long route and deserialize it using JObjects.","2018-01-01 01:15:52","","5233410"
"83064626","26854154","0","You can use the `config()` helper rather than using `Config::get()` now.","2018-01-01 01:17:17","","2053165"
"83064627","28621773","0","@TheDavidJohnson I'm glad it helped. If so, do you have details on how to reproduce? I'd like to report the issue to the PingDom team. Happy new year 2018!","2018-01-01 01:17:21","","147507"
"83064628","48045837","0","Thanks @RoyJ I'm not really as interested in listening for the event as I am in emitting it though.","2018-01-01 01:17:31","","1861427"
"83064630","48031258","0","Thanks @Michael. Is there a define that can be set for this particular file to signal ""Windows"" will be handling socket code?","2018-01-01 01:17:48","","608639"
"83064634","48044320","0","not redirect automatic, i need to create manual path for it. is there no way to redirect automatic?","2018-01-01 01:18:16","","9051966"
"83064635","48046501","0","Add a slightly more complex [example](https://stackoverflow.com/questions/35714257/i-dont-know-how-to-display-timer-when-stopped/35714415#35714415)","2018-01-01 01:18:16","","992484"
"83064636","48046516","0","It is ES2017, not ES7. While existing post answers the question directly, it's beneficial for control flow to [promisify FileReader](https://stackoverflow.com/questions/46513123/angular-return-observable-es6-promise-from-filereader) instead of handling promises inside its callbacks.","2018-01-01 01:18:20","","3731501"
"83064637","48046614","1","`2 * pi * degrees / 360 == pi * degrees / 180`, you don't need two multiply by 2, one less operation.","2018-01-01 01:18:35","","1767754"
"83064638","24586587","0","To avoid using a char array literal and thus having to use `sizeof`, change the `auto&` to `std::string`, which gives you `std::string::length`","2018-01-01 01:19:04","","2089675"
"83064640","23712207","0","@tacaswell, I would say that SciComp would be a good option. Although, I think it is a bit late for that","2018-01-01 01:19:28","","3358223"
"83064641","40608363","0","This skips over some content. For example, if LIST_AD_DELTA = 3 and you wish to display 8 content items, your last row will be an ad because (position: 9 % 3 = 0).


So, just change the formula to get additionalContent in getItemCount() to:


    additionalContent = (data.size() + (data.size() / LIST_AD_DELTA)) / LIST_AD_DELTA;","2018-01-01 01:19:42","","3046894"
"83064642","48046488","4","Why the close flags?  His understanding of the situation is wrong but it's a quite reasonable mistake for a learner to make and thus a good question in my book.","2018-01-01 01:19:53","","10659"
"83064643","48046453","0","dear @cybernetic, thanks for your reply. I appreciate your answer and think you give us a potential thought on solving this, but I am not the one downvoting you.","2018-01-01 01:19:53","","8018636"
"83064644","48046565","0","You might consider using dictionary like {""23"":4, ""24"": 3, ""12"":2, ""5"": 1} and then if use sorted(your_dict)  - like `sorted(yourdict.iteritems(), key=lambda (k,v): (v,k)) ` - using dictionary would give you O(1) time, vs using list","2018-01-01 01:20:32","","3358074"
"83064645","48046145","0","I have simplified the script for posting. However, the commands place 'd' on line 2 (gedit, line numbering) rather than immediately behind the last entry on line 1. I will find a way to post without drowning people in masses of detail.","2018-01-01 01:20:38","","5057161"
"83064646","48046180","0","This does not provide an answer to the question. Once you have sufficient [reputation](https://stackoverflow.com/help/whats-reputation) you will be able to [comment on any post](https://stackoverflow.com/help/privileges/comment); instead, [provide answers that don't require clarification from the asker](https://meta.stackexchange.com/questions/214173/why-do-i-need-50-reputation-to-comment-what-can-i-do-instead). - [From Review](/review/low-quality-posts/18394698)","2018-01-01 01:21:10","","445131"
"83064647","48046619","0","What doesn't work?  What is the error message?","2018-01-01 01:21:29","","1863229"
"83064649","47956035","0","No idea what the relation between these 2 programs are. Did you get your issue fixed, @NSGaga?","2018-01-01 01:21:31","","1525147"
"83064650","47372014","0","I didn't kow that, so what the interest to declare a 2D contiguous array as I did ? this would be useless ?","2018-01-01 01:21:37","","1773603"
"83064651","48046585","0","maybe you need to try `localhost:5050`?","2018-01-01 01:21:44","","2971192"
"83064653","48046607","0","When I run the exact code from you it prints:
6.123233995736766e-16 10.0,
since it is pointing straight up as of 90 deg, it should be returning 0 10 (x,y)","2018-01-01 01:21:56","","9044814"
"83064654","48046591","0","I need each operation to be made atomic.  I dont care If the value is changed between I read it and write it, but I want `a = b;` that a always contains a correct value of any state of the b value","2018-01-01 01:21:58","","8050679"
"83064656","48046624","0","`list.map` does not do what you seem to think it does. It returns a new list by applying your function `get_accomodation_wifi_rating` to every element of `hotels_url_list`.

Could you show us `get_accomodation_wifi_rating`? It seems to be returning `None` most of the time.","2018-01-01 01:22:10","","5079316"
"83064657","48046573","0","interesting... nothing changed.. I thought problem about ""whereBetween""..","2018-01-01 01:22:10","user9127206",""
"83064659","48043687","0","You could probably configure your load balancer to lock sessions based on the session cookie (often referred as sticky sessions)","2018-01-01 01:22:13","","1300910"
"83064661","48046573","0","the query seems fine, check if you have any product with given category_name","2018-01-01 01:23:05","","7437058"
"83064664","48046629","0","also, can you help me solve a problem with writing to a list, every time I exit off the file and add more info it wipes the previous data?","2018-01-01 01:24:08","","8849604"
"83064666","48046573","0","Also, please show the `categories` relationship and it's structure.","2018-01-01 01:24:10","","1227923"
"83064667","48046577","0","`async` functions naturally return a `Promise`. What you need to do is to call all your `async` functions inside another `async` function and `await` on their returned `Promise`s.","2018-01-01 01:24:22","","1317053"
"83064668","48046625","0","Thank you very much. it is working now @Waqar Ul Aziz . I will up vote and accept the answer in 5 minutes.","2018-01-01 01:24:25","","7955432"
"83064670","48043808","0","You should join the [Developing Add-on Group](https://plus.google.com/communities/117193953428311185494)  Your question is ""off topic"" for Stack Overflow.","2018-01-01 01:24:59","","2946873"
"83064671","48046530","0","Thank you, but that's too long and horrible. Not really for quick one-liners.","2018-01-01 01:25:11","","9159458"
"83064672","48042357","0","Have you tried to use an Observable and to subscribe to it?  Observables are designed to take care of the synchronization on any internal state change to the linked data.","2018-01-01 01:25:13","","2191105"
"83064673","48046591","1","The only ""trick"" is that the read and write need to be 64bit, so you can use x87 instructions or MMX instructions or SSE instructions.","2018-01-01 01:25:15","","555045"
"83064674","48046621","0","Try to avoid hover styles for this — it’s useless in touch screens. Use JavaScript to add/remove a class on click instead.","2018-01-01 01:25:33","","901048"
"83064676","48045709","0","Have you gone down the (apparently frustrating) road of investigating color management for iPads? This may be relevant: https://apple.stackexchange.com/questions/23936/photoshop-to-ipad-color-profile-woes/39106","2018-01-01 01:25:47","","4224089"
"83064677","48046589","0","For general C questions, it is preferable to cite the C standard rather than the POSIX/Unix/other man pages. The citation for the default of 6 digits could be C 2011  7.21.6.1 8.","2018-01-01 01:25:50","","298225"
"83064678","48046589","0","That is exactly what I inartfully attempted to explain. Feel free to take creative license with the wording. (the boss arrived and I had to help with groceries)","2018-01-01 01:26:04","","3422102"
"83064679","48043687","0","Otherwise you could use a database backed session store if replication/synchronization is fast enough...","2018-01-01 01:26:10","","1300910"
"83064682","48046590","0","Do you have fluent definition of entities?","2018-01-01 01:26:39","","2057955"
"83064683","48046007","0","@vandale I don't follow, each `DataBuffer` is only a part, right? `GZIPInputStream` is supposed to operate on a complete `InputStream`, not a bunch of it. There's a way to reconstruct the `InputStream` using `DataBuffer.asInputStream ` and `SequenceInputStream`, but that'd be defeating the purpose of using reactive NIO.","2018-01-01 01:26:50","","839733"
"83064684","48046577","0","btw, your `doStuff` doesn't need to be `async`, it can just return the `Promise` without `await`. Place your calls inside another `async` function and do `const one = await doStuff('1');`.","2018-01-01 01:27:04","","1317053"
"83064685","48046464","0","Because I've developed a program that moves the mouse, however it looks robotic and I'd like to make it feel more natural.","2018-01-01 01:27:05","","8808432"
"83064687","47982245","0","it did download without an error but it just doesn't appear on the imageView","2018-01-01 01:27:11","","6368825"
"83064688","48046356","0","You called your method numberOfMilliSecondsUntilMidnight but you are returning the  number of seconds.","2018-01-01 01:27:43","","2303865"
"83064689","48046624","0","I already edited it @Olivier","2018-01-01 01:27:46","","8605920"
"83064690","48046620","0","Possible duplicate of [How to create friendly URL in php?](https://stackoverflow.com/questions/812571/how-to-create-friendly-url-in-php)","2018-01-01 01:27:49","","2453432"
"83064691","48046573","0","@LeoinstanceofKelmendi I checked, selected category have few products","2018-01-01 01:27:53","user9127206",""
"83064692","48046629","0","@SimeonGeorge there are plenty of questions regarding ""writing to file"" for python on SO: https://stackoverflow.com/questions/899103/writing-a-list-to-a-file-with-python just as an example. Search them. Or read here: [reading-and-writing-files](https://docs.python.org/3/tutorial/inputoutput.html#reading-and-writing-files)","2018-01-01 01:27:57","","7505395"
"83064694","48046530","0","Are you familiar with shell functions?  (They make ""long and horrible"" into short and quick.)","2018-01-01 01:28:38","","3030305"
"83064695","48043975","0","do you mean ensemble multiple estimators ?  do you need to train them all together or can they be trained separately and then just reduce their respective model results into single answer?","2018-01-01 01:29:36","","443434"
"83064697","48045493","0","I'm looking for a way for the compiler to infer the types automatically","2018-01-01 01:30:07","","97524"
"83064698","48046616","3","Your question is both too vague and too broad. Moe's answer is as good as any.","2018-01-01 01:30:14","","205185"
"83064699","48044715","0","@BeeOnRope Thanks for the elaboration. I could reproduce `fsin` output using oracle jdk 8 and 9. The original output is obtained from openjdk-9, as shown in the ENV section. `fsin` is surely the fast path of `sin`, but I am more curious about why JIT doesn't cache the result for the `test()` method call so that only a single instance of `sin` or `fsin` appears in the assembly.","2018-01-01 01:30:16","","2016455"
"83064700","48046646","0","How did you install the package? What operating system are you using?","2018-01-01 01:30:41","","8028981"
"83064701","48046347","0","Thanks Naeem! Then I need to be careful with Xcode in the way I am saving token and uploading it into Firebase.","2018-01-01 01:30:52","","8210855"
"83064702","48031133","0","See my updated answer, it was way too long to fit in a comment. 😄","2018-01-01 01:30:58","","4548500"
"83064703","48046573","0","@cervantes you've shown `products` relationship, but not `categories`","2018-01-01 01:31:01","","1227923"
"83064704","23955538","0","If it crashes when printing a path that indicates a serious problem. I would bet it is a mismatch between old and new style string types. I believe Apple used the GCC default of reference-counted strings but I don't know if they updated to C++11 mandatory copy strings with SSO or kept the reference counted strings for backward compatibility.","2018-01-01 01:31:06","","13422"
"83064705","48046509","0","Neo4j lets you use: labels (for nodes), properties (for nodes), and relationships (between nodes). The challenge to you is how the concepts you mentioned (cycle, event, context) will map into the neo4j concepts available. Which of these will fit best as a label? Which as nodes? Which as properties? What kind of relationships will you use to connect your nodes and create a graph structure that can be sufficiently queried? As far as associations (like ""cycles have chains of events""), where does order matter, and where it does, how will you model that in your graph?","2018-01-01 01:31:08","","92359"
"83064708","48045118","0","Thank you for the answer and explanation :)","2018-01-01 01:31:15","","9158922"
"83064709","48046086","0","I think `perfomSegue` does call `prepareForSegue`, but did you set a breakpoint in `prepareForSegue` just to make sure?","2018-01-01 01:31:21","","8560567"
"83064710","48041205","0","@Zachary If the router doesn't forward traffic as you describe, the target IP address:port won't receive the SYN, and won't issue the RST, and the client won't get 'connection refused'. He will get some other error. Third time I have stated this.","2018-01-01 01:31:26","","207421"
"83064712","47681902","0","No, just a release definition with multiple environments, just publish with a corresponding artifact in an environment. For example, environmentA with projectA tag filter, then environment just publish projectA artifact.","2018-01-01 01:31:41","","6587650"
"83064713","48046590","0","It is complaining about a Constraint. If you deleted a Callendar, all CalenderDetails reference it would have a issue. You either have to delete those Details first, or set them to aim at a different Callendar. Setting them to a different Callendar would only make sense if you are migrating them. Deleting is usually the proper approach (as Details without a Callendar make no sense).However it might better if you made Calendars:CallendarDetails a N:M Relationsip, with a proper intermediate table. It really depends on the big picture, how much you can change the DB, etc.","2018-01-01 01:31:48","","3346583"
"83064714","48044715","0","Well it wouldn't ""cache"" it per se, but the optimizing compiler could eliminate the common sub-expression. My finding is that in JDK8 and early versions of JDK9, _it does_ but only for the ""fast path"", not for the slow path. I'm writing a fuller answer.","2018-01-01 01:31:53","","149138"
"83064715","48046257","0","@mo_maat - Now you have no way of communicating back an error from the `.find()` operation.  That's bad.","2018-01-01 01:32:05","","816620"
"83064717","48046509","0","Have you played around with the movies database (`:play movies` from the neo4j browser)? Seems like looking at some example databases and queries might give you a better feel for how to model your data","2018-01-01 01:32:23","","92359"
"83064718","45044793","0","No @rnorouzian, we gave up. We had to use a non-R product to solve the issues. I would have strongly preferred an R based solution.","2018-01-01 01:32:23","","3726353"
"83064719","48046636","2","You are not passing company ID in the POST request so it is not present when the new page loads. PHP is stateless. It does not remember anything between requests. In order to ""remember"" things, you can pass them as query string values, send them as request body parameters in a POST request, or use cookies as a storage mechanism. In your case, you probably want to keep the company ID as part of the URL's query string.","2018-01-01 01:32:25","","1182891"
"83064720","8461163","0","@sp2denny I believe no because this is `unsigned char` which means there's no trap representation.","2018-01-01 01:32:29","","5958455"
