Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"48080769","1","48080834","","2018-01-03 15:54:16","","0","47","<p>i was going through linq GroupBy extension method and stumbled on one of the overloads which got me confused, now this will yield an result like this</p>

<pre><code> int[] numbers = {1,1,1,2,2,3,4,4,4,4,4,5,5 };
            var result = numbers.GroupBy(g =&gt; g).Select(s =&gt; new {
                key=s.Key,
                data=s
            });
</code></pre>

<p><a href=""https://i.stack.imgur.com/5T2v1.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/5T2v1.png"" alt=""enter image description here""></a></p>

<p>but my question is, how to use other overloads, for instance this</p>

<p><a href=""https://i.stack.imgur.com/D7Cum.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/D7Cum.png"" alt=""enter image description here""></a></p>

<p>how can i use this overload, i have searched many blogs but no blogs explain me all the overloads</p>
","2711059","","","","","2018-01-03 16:13:35","Understanding overloads of GroupBy in Linq","<c#><linq><linq-group>","1","2","","",""
"48080770","2","","48080644","2018-01-03 15:54:19","","4","","<p>This is very straightforward task in R.</p>

<pre><code>a&lt;-c(8,16,4)
b&lt;-c(25,123,120)
df&lt;-data.frame(a,b)

calculation&lt;-function(a){
  a^2-1
}


# Method 1
df$a&lt;-(df$a^2)-1

# Method 2
df$a&lt;-calculation(df$a)
</code></pre>
","4024369","","","","","2018-01-03 15:54:19","","","","0","","",""
"48080771","1","","","2018-01-03 15:54:20","","1","51","<p>In my project, I have a big div, and there is another div in that div as a shape.</p>

<p>When you click the shape, you did right and you have 1 point. When you click only the background div, I want to play a sound.</p>

<p>When I do (simple example):</p>

<pre><code>var $audioLifeLost = new Audio('Mis.mp3');

#divid.onclick = function (){
$audioLifeLost.play();
}
</code></pre>

<p>it also plays the sound when I hit the shape because I hit both div's at the same time.</p>

<p>Anyway how can I do it?</p>
","8625368","","8108679","","2018-01-04 12:46:02","2018-01-04 12:46:02","If only div 1 is clicked, play sound","<javascript><html>","2","1","","",""
"48080773","2","","48078200","2018-01-03 15:54:29","","1","","<p>Since you say that you want to rename several columns in a <code>data.frame</code> you could simple do this by using a function that takes a <code>data.frame</code> and a list of column names to rename:</p>

<pre><code>add_suffix_cat2 &lt;- function(df, vars){ 
                      names(df)[match(vars, names(df))] &lt;- paste0(vars, ""_cat2"") 
                      return(df) 
                   }
</code></pre>

<p>Then you can call the function like:</p>

<pre><code>mydf &lt;- mtcars
res &lt;- add_suffix_cat2(mydf, c(""hp"",""mpg""))
</code></pre>

<p>If you wanted to make the suffix customizable that's simlpe enough to do by adding another parameter to the function.</p>
","6105720","","","","","2018-01-03 15:54:29","","","","0","","",""
"48080775","2","","47151483","2018-01-03 15:54:42","","0","","<p>From what I can see, you have the link to the image as </p>

<pre><code>app/home/app/assets/images/AzureAppServiceLogo.png
</code></pre>

<p>notice that <strong>app</strong> is in the absolute path twice, and this is probably what's causing the 404 error.</p>

<p>Let me know if this resolves the issue</p>
","5768523","","","","","2018-01-03 15:54:42","","","","2","","",""
"48080776","2","","47564350","2018-01-03 15:54:43","","2","","<p>The code you have is for the mobile network(2G/3G/4G etc), not for WiFi network.</p>

<p>Try the code below in <strong>Swift4</strong>, it works on my iOS11:</p>

<pre><code>private func wifiStrength() -&gt; Int? {
    let app = UIApplication.shared
    var rssi: Int?
    guard let statusBar = app.value(forKey: ""statusBar"") as? UIView, let foregroundView = statusBar.value(forKey: ""foregroundView"") as? UIView else {
        return rssi
    }
    for view in foregroundView.subviews {
        if let statusBarDataNetworkItemView = NSClassFromString(""UIStatusBarDataNetworkItemView""), view .isKind(of: statusBarDataNetworkItemView) {
            if let val = view.value(forKey: ""wifiStrengthRaw"") as? Int {
                //print(""rssi: \(val)"")

                rssi = val
                break
            }
        }
    }
    return rssi
}
</code></pre>

<p>How to get the WiFi strength on iPhoneX, check my answer in another post: <a href=""https://stackoverflow.com/questions/44167577/using-private-api-to-read-wifi-rssi-value/48083845#48083845"">Using Private API To read WiFi RSSI Value</a></p>
","2581578","","2581578","","2018-01-29 09:35:07","2018-01-29 09:35:07","","","","2","","",""
"48080825","2","","48080771","2018-01-03 15:58:28","","0","","<pre><code>document.getElementById(""divid"").onclick = function (e) {
  if (e.target == document.getElementById(""divid""))
    $audioLifeLost.play();
}
</code></pre>
","374310","","","","","2018-01-03 15:58:28","","","","0","","",""
"48080826","1","","","2018-01-03 15:58:28","","0","74","<p>I create in my firebase console a <strong>Test Template</strong></p>

<p>Firebase -> Test Lab -> Templates</p>

<p><a href=""https://console.firebase.google.com/u/0/project/api-project-XXXXXX/testlab/templates?hl=en"" rel=""nofollow noreferrer"">https://console.firebase.google.com/u/0/project/api-project-XXXXXX/testlab/templates?hl=en</a></p>

<p>With a template name <em>S7_API27_N5_API23</em></p>

<p>Now I like to select this template by name in with the command line tool <strong>gcloud</strong> like :</p>

<p>(this work's) :
<code>
gcloud firebase test android run \
        --type robo \
        --app app/build/outputs/apk/productFlavor_Name/debug/My_Apk-debug.apk \
        --device model=Nexus6,version=21,locale=en,orientation=portrait  \
        --timeout 90s
</code></p>

<p>This is what I am looking for :
<code>
gcloud firebase test android run \
        --type robo \
        --app app/build/outputs/apk/productFlavor_Name/debug/My_Apk-debug.apk \
        --templatename S7_API27_N5_API23  \
        --timeout 90s
</code></p>

<p>Is this possible ?</p>
","421733","","","","","2018-01-04 22:05:08","How to select a test template from command line","<android><firebase><firebase-test-lab>","1","0","","",""
"48080827","2","","48069406","2018-01-03 15:58:31","","0","","<p>@Knox was onto something...</p>

<p>This behavior occurred because the target field (Passerine_Survey_Observation.Species_Common_Name) - in Design View - was a List Box (under the Properties > Lookup tab). Setting that to Display Control = Text Box resolved the problem. Oops.</p>

<p>Final code:</p>

<pre><code>UPDATE Passerine_Survey_Observation 
INNER JOIN Species_Codes ON Passerine_Survey_Observation.[SPEC_FK] = Species_Codes.[SPEC] 
SET Passerine_Survey_Observation.Species_Common_Name = Species_Codes.[COMMONNAME]
WHERE Passerine_Survey_Observation.Species_Common_Name IS NULL;
</code></pre>
","8882028","","8882028","","2018-01-03 16:16:47","2018-01-03 16:16:47","","","","1","","",""
"48080828","1","","","2018-01-03 15:58:36","","1","35","<p>I'm migrating to GIT from another source code versioning tool and the workflow is a bit different.</p>

<p>With the old tool I had a build that was automatically started everytime a developer made any change in the remote depot. This build was meant to be fast so did not remove the source code and got it again from the depot. Instead I made an update of the code in the disk with the changes in the remote server.</p>

<p>As far as I known this is a <code>pull</code> in GIT. But to be able to make a pull I need to make a <code>clone</code> before. But for the first build or if for any reason I need to remove the source code I really need a <code>clone</code> of the depot.</p>

<p>So may question is...is there any GIT command to perform a clone if there is nothing in the disk but just an update (pull) if I just need to update the current source code???</p>

<p>Thanks.</p>
","14053","","14053","","2018-01-03 16:04:13","2018-01-03 17:52:34","GIT command for Clone OR Update","<git><bitbucket>","1","3","","",""
"48080829","1","","","2018-01-03 15:58:36","","1","109","<p>I try to convert string  ""0.0004131955"" to decimal/double/currency with NumberFormatter. It produces nil.</p>

<p>How to convert it?</p>

<p>My sample code is as below:</p>

<pre><code>let formatter = NumberFormatter()
formatter.locale = Locale.current
formatter.numberStyle = .currency
formatter.minimumFractionDigits = 1
formatter.maximumFractionDigits = 15
formatter.usesGroupingSeparator = true

//number is nil here
if let number = formatter.number(from: ""0.0004131955"") {
   let unitPrice = number.doubleValue        
}
</code></pre>

<p>What am I doing wrong?</p>
","1365362","","1226963","","2018-01-03 16:12:36","2018-01-03 16:15:19","Unable to convert very small string value to decimal with NumberFormatter Swift4","<swift><numberformatter>","2","2","","",""
"48080830","2","","48080504","2018-01-03 15:58:37","","0","","<p>In theory this is possible using</p>

<p><code>&lt;insert id=""badWayOfInserting""&gt;
    ${SQL}
&lt;/insert&gt;</code></p>

<p>and passing a string variable called 'SQL' to badWayOfInserting. Altough not recommendable.</p>

<p>The best option is to use transactions of CDI. You would have a method with @Transactional annotation. More or less like this:</p>

<pre><code>@Transactional
public void deleteAndInsert(List&lt;Item&gt; listOfItems){
    db.deleteDB();
    db.insertItems(listOfItems);
}
</code></pre>

<p>CDI transactions are the same as DB ones. It will only commit if everything goes OK.</p>
","6110433","","","","","2018-01-03 15:58:37","","","","11","","",""
"48080777","2","","48080644","2018-01-03 15:54:48","","0","","<p>Here is very simple example using your <code>data.frame</code> (say df)</p>

<pre><code>#Define your function as
calcualtion &lt;- function(x){
  x*x - 1
}

#Suppose you want to call it on column A. Use sapply function as
df$A &lt;- sapply(df$A, calcualtion)

result:
  ID   A
1  0  63
2  1 255
3  2  15
</code></pre>
","8176478","","","","","2018-01-03 15:54:48","","","","3","","",""
"48080778","2","","48080336","2018-01-03 15:54:53","","0","","<p>The answer you're looking for is a <code>BroadcastReceiver</code>. Check the link below.</p>

<p><a href=""https://stackoverflow.com/questions/10733121/broadcastreceiver-when-wifi-or-3g-network-state-changed"">BroadcastReceiver when wifi or 3g network state changed</a></p>

<p>Hope it helps you to solve your issue and if so, please consider closing your question.</p>
","4315695","","5599048","","2018-01-03 23:25:02","2018-01-03 23:25:02","","","","1","","",""
"48080780","1","","","2018-01-03 15:55:00","","0","283","<p>I am new to android programming and Firebase. In my project, I am using firebase to save the user last active time by <code>firebase.database.servervalue.timestamp</code> directly to firebase database using a handler. </p>

<p>When I am displaying both this <code>servervalue.timestamp</code> from this firebase node and <code>system.currentTimeMillis()</code> using Toast, both are returning the same date and time. </p>

<p>In this part, I am confused because both values should not be same. Does <code>serverValue.timestamp</code> save device to date and time (long) in firebase database??? please help me in this context.</p>
","5496423","","3536236","","2018-01-03 17:16:10","2018-01-03 17:25:48","What time does the firebase.database.ServerValue.timestamp returns?","<android><firebase>","1","2","","",""
"48080782","1","","","2018-01-03 15:55:18","","2","94","<p>I am writing a Java application in which a user can receive some messages in form of images. There are text messages hidden in these images, using steganographic algorithm. If an image has been edited, before the user has read the message, a warning should pop out. Now, my idea is that, before one user sends the image to another, a the image gets hashed and stored as a value into the receiver's HashMap. Key to the hash value is the path to that image. </p>

<p>When the user receives the image, before the decryption, they first need to hash the selected image, then compare the hash of that image, with the hash previously added to their HashMap. Here is my code:</p>

<pre><code>public String hashTheImage(byte[] image) throws NoSuchAlgorithmException {
    MessageDigest md = MessageDigest.getInstance(""SHA-256"");
    return byteArray2Hex(md.digest(image));
}

private static String byteArray2Hex(final byte[] hash) {
    Formatter formatter = new Formatter();
    for (byte b : hash) {
        formatter.format(""%02x"", b);
    }
    return formatter.toString();
}
</code></pre>

<p>These methods hash the image. Then I do the following:</p>

<pre><code>receiver.getMap().put(image.getPath(), this.hashTheImage(imageBytes));
</code></pre>

<p>Now, this is my method where I am trying to check if the two hashes are equal:</p>

<pre><code>private boolean checkForChanges(String path, String newlyGeneratedHash){
    String receiverHash = receiver.getMap().get(path);
    if(!newlyGeneratedHash.equals(receiverHash)){
        JFrame frame = new JFrame();
        JOptionPane.showMessageDialog(frame, ""Image has been edited!"", 
            ""ERROR!"", JOptionPane.ERROR_MESSAGE);
        return false;
    }
    return true;
}
</code></pre>

<p>Here I get that the receiverHash is null. I know that I am supposed to override hashCode() and equals() method, but I am not sure how, since I only need it for Strings. 
If anyone can give me an idea, I would really appreciate it. Please don't be rude, comment only if you can and want to help. Thanks</p>
","9168835","","207421","","2018-01-03 16:38:28","2018-01-03 16:38:28","How to implement hashCode() correctly to use it in a HashMap?","<java><hash><hashmap><hashcode>","0","9","","",""
"48080783","1","","","2018-01-03 15:55:28","","0","26","<p>I never encountered something similar:</p>

<p>I'm using an API that is spitting out exactly this text 
(I'm using <code>print_r($content)</code> where content is the result form API)</p>

<pre><code>Request:
Array
(
    [0] =&gt; GET
    [1] =&gt; https://api.xxx.com/api/v1/xxx
    [2] =&gt; Array
        (
        )

    [3] =&gt; 
)

Request:
Array
(
    [0] =&gt; GET
    [1] =&gt; https://api.xxx.com/api/v1/xxx
    [2] =&gt; Array
        (
        )

    [3] =&gt; 
)
Array
(
    [symbol] =&gt;  XXX
    [timestamp] =&gt; 1514994289069
    [datetime] =&gt; 2018-01-03T15:44:49.069+00:00
etc...
</code></pre>

<p>how to I get the third array? 
<code>$content[2]</code> clearly doesn't do the desired output...</p>
","282772","","620444","","2018-01-03 15:56:18","2018-01-03 15:56:18","select one array out of multiples API spits out","<php><arrays>","0","2","","",""
"48080784","2","","48052905","2018-01-03 15:55:32","","2","","<p>I assume that you want to add a placeholder to the entire editor, so that when it's empty you can display something like ""Type here..."".</p>

<p>Unfortunately, the <code>attachPlaceholder()</code> function doesn't yet support setting placeholder for the editor's main editable. For now, it's used in cases like image captions:</p>

<p><a href=""https://i.stack.imgur.com/WE9et.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/WE9et.png"" alt=""Screenshot of an editable&#39;s placeholder in an empty image caption""></a></p>

<p>There's a ticket to implement configurable editor's placeholders: <a href=""https://github.com/ckeditor/ckeditor5/issues/479"" rel=""nofollow noreferrer"">https://github.com/ckeditor/ckeditor5/issues/479</a>.</p>

<p>And there's a 3rd party addon which adds a placeholder in a simpler way: <a href=""https://github.com/alexeckermann/ckeditor5-emptyness"" rel=""nofollow noreferrer"">https://github.com/alexeckermann/ckeditor5-emptyness</a>.</p>
","1464696","","","","","2018-01-03 15:55:32","","","","0","","",""
"48080785","2","","38896023","2018-01-03 15:55:44","","0","","<p>I see this happening only when I use <em>F5</em> for the execution of the script and I get error. Only then the connection options are disabled for some reason. </p>

<p>Anyway the solution to this state is clicking the <em>Execute</em> button (or context menu button if you right click) as energyguy78 suggested. That should re-connect the tab.</p>
","5780060","","","","","2018-01-03 15:55:44","","","","0","","",""
"48080786","2","","48080234","2018-01-03 15:55:45","","3","","<p>Based on your comments it seems something else has ##PChart locked and it has a different schema than what you're using in the posted code.  You need to find what process has a hold of it.  Global temp tables stay in scope across the entire server instance until nothing else is using it.  Check other query windows you may have open, applications processes that use your code, etc.  All processes using that table need to end before it will be released and you can recreate it with a new schema.</p>
","75852","","","","","2018-01-03 15:55:45","","","","1","","",""
"48080787","2","","48078869","2018-01-03 15:55:52","","0","","<p>You need to create a dynamic UPDATE statement:</p>

<pre><code>DECLARE
    @UPDATEList NVARCHAR(MAX) = N''
    , @DynamicSQL NVARCHAR(MAX) = N'UPDATE ##GlobalTempForCapExPivotResult
SET ';

SELECT @UPDATEList += N'
    , '
    + QUOTENAME(FYYear) + N' = ' + QUOTENAME(FYYear) + N' * 3.5'
FROM #TempCapEx
GROUP BY FYYear;

SELECT @UPDATEList = SUBSTRING(@UPDATEList, 6, LEN(@UPDATEList) - 5);
SELECT @DynamicSQL += @UPDATEList + ';';

EXEC (@DynamicSQL);
</code></pre>

<p>that updates the global temp table.</p>
","4435049","","","","","2018-01-03 15:55:52","","","","0","","",""
"48080788","2","","48079546","2018-01-03 15:56:01","","2","","<blockquote>
  <p><strong>UPDATE</strong>: It appears signing the MSI with <code>signtool.exe</code> and the <code>/d</code> switch will change this behavior as explained in these answers
  (thanks to <strong>Phil</strong> for finding this):</p>
  
  <ul>
  <li><a href=""https://stackoverflow.com/questions/4315840/the-uac-prompt-shows-a-temporary-random-program-name-for-msi-can-the-correct-na"">The UAC prompt shows a temporary random Program Name for msi, can the correct name be displayed?</a></li>
  <li><a href=""https://stackoverflow.com/questions/6863137/odd-program-name-when-installing-signed-msi-installer"">Odd &#39;Program name&#39; when installing signed msi installer</a></li>
  </ul>
</blockquote>

<p>Slipstreaming in a relevant link: <a href=""https://stackoverflow.com/questions/51204163/installshield-custom-dialogue-installer"">Installshield Custom Dialogue Installer</a></p>

<hr>

<p>The name you are seeing is probably the random hex name assigned to a copy of the original installation database that is cached on the system in <code>%SystemRoot%\Installer</code> (normally C:\WINDOWS\Installer). This is a ""super hidden"" OS folder, and it should never be touched in any way at all.</p>

<p>A sample path to such a database could be: <code>C:\WINDOWS\Installer\7da655.msi</code>. I am pretty sure this is what you are seeing in your UAC prompt. Please verify or better yet add a picture of it to your question for other people's reference.</p>

<p>This cached database, with the weird name, is used during modify, repair and uninstall operations for the software in question. What WiX is showing you is in every way the correct information - it is what a system administrator might even need to see at some point. However, other setup creation tools do things differently, often showing the vendor and the product GUID instead of the full path to the cached database.</p>

<p>So that was the explanation - now we have to wait for one of the WiX guys to actually answer whether it is possible to change this display type. As such this is more of a comment than an answer, but it should be relevant to understand what is going on. I am also going to have a look now to see if I see any options to change this in WiX.</p>

<p>In my personal opinon the WiX display is superior to some of the other UAC dialogs shown for other MSI files, but I realize you find this information too detailed for your users. I suppose they could hide this path in the ""more information"" section.</p>
","129130","","129130","","2018-07-06 14:16:55","2018-07-06 14:16:55","","","","6","","",""
"48080789","2","","48080329","2018-01-03 15:56:01","","1","","<p>As I explained in the comments, this is impossible for arbitrary variables (except of course hard-coding, for example <code>x = 5 ; {'x': x}</code>.</p>

<p>What <em>is</em> possible:</p>

<ul>
<li><p>Simply use <code>locals()</code> or <code>dir()</code> but you will get information you (probably) don't care about (such as current file path, imported modules, etc).</p></li>
<li><p>Create a dictionary of specific variables while hard-coding their names:</p>

<pre><code>x = 1
y = 2
print({var_name: globals()[var_name] for var_name in ['x', 'y']})
# {'x': 1, 'y': 2}
</code></pre></li>
<li><p>Use a predefined knowledge about the variables you are searching for. For example, get the names of all defined <code>int</code> and <code>float</code>:</p>

<pre><code>a = 1
b = 2
c = 3.0
print({var_name: var_value for var_name, var_value in globals().items() 
       if isinstance(var_value, (int, float))})
# {'c': 3.0, 'a': 1, 'b': 2}
</code></pre></li>
</ul>
","1453822","","","","","2018-01-03 15:56:01","","","","0","","",""
"48080790","2","","15234500","2018-01-03 15:56:03","","1","","<p>More simply, you can use <code>git add -p</code> and utilize the <code>/</code> option to search through your diff for the patches to add.  Its not totally automated, but its easier than other alternatives I've found.</p>
","","user3853034","","","","2018-01-03 15:56:03","","","","0","","",""
"48080791","2","","47885771","2018-01-03 15:56:04","","1","","<p>From the docs, it's the effective end date for the credential so I would assume the credential would stop working at that time.</p>

<p><a href=""https://docs.microsoft.com/en-us/powershell/module/azurerm.resources/new-azurermadapplication?view=azurermps-5.1.1"" rel=""nofollow noreferrer"">https://docs.microsoft.com/en-us/powershell/module/azurerm.resources/new-azurermadapplication?view=azurermps-5.1.1</a></p>

<p>You can use New-AzureRmADAppCredential to roll the secret before that time.</p>

<p><a href=""https://docs.microsoft.com/en-us/powershell/module/azurerm.resources/new-azurermadappcredential?view=azurermps-5.1.1"" rel=""nofollow noreferrer"">https://docs.microsoft.com/en-us/powershell/module/azurerm.resources/new-azurermadappcredential?view=azurermps-5.1.1</a></p>
","1912464","","","","","2018-01-03 15:56:04","","","","1","","",""
"48080794","2","","48080073","2018-01-03 15:56:06","","1","","<p>Your <code>assert</code> condition is a string which will always pass the test.</p>

<p>You should be checking a condition in the <code>assert</code> </p>
","285190","","","","","2018-01-03 15:56:06","","","","0","","",""
"48080795","1","48080930","","2018-01-03 15:56:06","","1","247","<p>I am trying to understand what will be the result of performing a natural join
between two relations R and S, where they have no common attributes.</p>

<p>By following the below definition, I thought the answer might be an empty set:<br/>
<a href=""https://i.stack.imgur.com/PoUFw.png"" rel=""nofollow noreferrer"">Natural Join definition.</a>
<br/>
My line of thought was because the condition in the 'Select' symbol is not met, the projection of all of the attributes won't take place.<br/>
When I asked my lecturer about this, he said that the output will be the same as doing a cartezian product between R and S.<br/>
I can't seem to understand why, would appreciate any help )</p>
","4786038","","4786038","","2018-01-03 16:03:23","2018-01-03 16:05:35","Relational Algebra: Natural Join having the same result as Cartesian product","<relational-algebra><cartesian-product><natural-join>","2","5","","",""
"48080796","1","48081479","","2018-01-03 15:56:08","","0","165","<p>Hi I am creating slot filling chatbot where I would like to ask as much open question as possible at the beginning to make my flow the most similar to the normal conversation. 
<a href=""https://i.stack.imgur.com/sCXVT.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/sCXVT.png"" alt=""enter image description here""></a></p>

<p>How can I achieve such a thing in terms of intents. Should I create three separate intents for case 1,2 and 3 and adding context flows in terms of 2nd and 3rd? Please help </p>
","4252332","","","","","2018-01-03 16:36:36","Open dialog, slot filling chatbot","<api.ai><dialogflow>","1","0","","",""
"48080798","2","","48080438","2018-01-03 15:56:13","","1","","<p>Check out <a href=""http://jmeter.apache.org/"" rel=""nofollow noreferrer"">Apache JMeter</a> - it is way more advanced multiprotocol load testing tool which even has record-and-replay capability via built-in <a href=""http://jmeter.apache.org/usermanual/component_reference.html#HTTP(S)_Test_Script_Recorder"" rel=""nofollow noreferrer"">HTTP(S) Test Script Recorder</a>. </p>

<p>JMeter is GUI-based so no programming languages knowledge is required. </p>

<p>See <a href=""http://jmeter.apache.org/usermanual/build-web-test-plan.html#logging_in"" rel=""nofollow noreferrer"">Logging in to a web-site</a> user manual chapter to get the overall idea. </p>

<p>If you find JMeter a viable alternative to Apache Bench I would recommend attending free <a href=""https://www.blazemeter.com/jmeter-tutorial"" rel=""nofollow noreferrer"">JMeter Academy</a> - probably the fastest and the most efficient way of ramping up on JMeter. </p>
","2897748","","","","","2018-01-03 15:56:13","","","","1","","",""
"48080831","2","","41063948","2018-01-03 15:58:40","","0","","<p>To fully remove the parameter, you can use </p>

<pre><code>public static URI removeParameterFromURI(URI uri, String param) {
    UriBuilder uriBuilder = UriBuilder.fromUri(uri);
    return uriBuilder.replaceQueryParam(param, (Object[]) null).build();
}
</code></pre>
","1354057","","","","","2018-01-03 15:58:40","","","","0","","",""
"48080832","2","","48080705","2018-01-03 15:58:40","","0","","<p>Create a class with a static method that you can use in both cases like</p>

<pre><code>public class EmpTypeHelper {

    public static String getEmpTypeOrDefault(String emptType) {
        return empType == null ? ""EMP"" : empType;
    }
}
</code></pre>
","1045142","","","","","2018-01-03 15:58:40","","","","2","","",""
"48080833","1","48082772","","2018-01-03 15:58:41","","2","264","<p>I'm currently working off of Mike Bostock's <a href=""https://bl.ocks.org/mbostock/34f08d5e11952a80609169b7917d4172"" rel=""nofollow noreferrer"">Brush &amp; Zoom</a> example although instead of having an overlayed rect object over the svg, I have it attached to my chart so that I can still use mouseover events and whatnot.</p>

<p>I'm having great difficulty combining both brush and zoom functionalities. Both work fine but do not ""remember"" their current state. For instance, if I'm to pan/resize the brush, all is fine with zoom but if I was to then use mouse/touchpad events to zoom, it would jump along the brush and completely lose where I was in the chart.</p>

<p>How would I get the zoom to ""remember"" where it was in the brush viewport, and to work fluidly?</p>

<pre><code>function brushed() {
    if (d3.event.sourceEvent &amp;&amp; d3.event.sourceEvent.type === ""zoom"") return;
    var selection = d3.event.selection;
    x.domain(selection.map(x2.invert, x2));
    focus.selectAll("".point"")
        .attr(""cx"", function(d){
            var time = timeParser(d.timestamp);
            return x(time);
        })
        .attr(""cy"", function(d){
            return y(d.value);
        });
    focus.selectAll("".trendline"")
        .attr(""d"", function(d){
            return line(d);
        });
    focus.selectAll("".area"")
        .attr(""d"", function(d){
            return area(d);
        });
    focus.select("".axis.x"").call(xAxis);
    svg.select("".zoom"").call(zoom.transform, d3.zoomIdentity
        .scale(width / (selection[1] - selection[0]))
        .translate(-selection[0], 0));
}

function zoomed() {
    if (d3.event.sourceEvent &amp;&amp; d3.event.sourceEvent.type === ""brush"") return;
    var t = d3.event.transform;
    x.domain(t.rescaleX(x2).domain());
    focus.selectAll("".point"")
        .attr(""cx"", function(d){
            var time = timeParser(d.timestamp);
            return x(time);
        })
        .attr(""cy"", function(d){
            return y(d.value);
        });
    focus.selectAll("".trendline"")
        .attr(""d"", function(d){
            return line(d);
        });
    focus.selectAll("".area"")
        .attr(""d"", function(d){
            return area(d);
        });
    focus.select("".axis.x"").call(xAxis);
    context.select("".brush"").call(brush.move, x.range().map(t.invertX, t));
}
</code></pre>

<p>And here's how the chart looks to give a sort of rough idea:</p>

<p><a href=""https://i.stack.imgur.com/0MLoX.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/0MLoX.png"" alt=""enter image description here""></a></p>
","8111837","","","","","2018-01-03 19:14:09","D3.js: Combining Zoom/Brush","<javascript><d3.js><svg>","1","0","","",""
"48080834","2","","48080769","2018-01-03 15:58:48","","3","","<p>The <code>elementSelector</code> lets you <em>project</em> the <em>elements</em> (your numbers).</p>

<pre><code>int[] numbers = {1,1,1,2,2,3,4,4,4,4,4,5,5 };
var result = numbers.GroupBy(g =&gt; g, i =&gt; 2 * i); // project each number to the doubled value
</code></pre>

<p>resulting in</p>

<pre><code>3 times 2    (2 * 1)
2 times 4    (2 * 2)
1 time  6    (2 * 3)
5 times 8    (2 * 4)
2 times 10   (2 * 5)
</code></pre>

<p>I personally prefer the overload taking a <code>resultSelector</code> over the extra call to <code>Select</code>:</p>

<pre><code>int[] numbers = {1,1,1,2,2,3,4,4,4,4,4,5,5 };
var result = numbers.GroupBy(g =&gt; g, (key, g) =&gt; new {
    key,
    data=g
 });
</code></pre>

<p>The <code>resultSelector</code> is equivalent to the subsequent <code>Select</code> call in your example, but it takes the key and the sequence of elemetns for that key as separate parameters, while <code>Select</code> works on the resulting <code>IGrouping&lt;&gt;</code>.</p>
","5528593","","5528593","","2018-01-03 16:13:35","2018-01-03 16:13:35","","","","1","","",""
"48080835","2","","48080667","2018-01-03 15:58:51","","0","","<p>The code below goes through the XML of your question.</p>

<pre><code>&lt;?PHP
$link = 'yourxmlfile.xml'; //XML link
$xml = simplexml_load_file($link); //load xml


//Loop
foreach($xml -&gt; article as $item){ 
    echo ""&lt;strong&gt;A:&lt;/strong&gt; "".utf8_decode($item -&gt;a).""&lt;br /&gt;"";
    echo ""&lt;strong&gt;B:&lt;/strong&gt; "".utf8_decode($item -&gt;b).""&lt;br /&gt;"";
    echo ""&lt;strong&gt;C:&lt;/strong&gt; "".utf8_decode($item -&gt;c).""&lt;br /&gt;"";
    echo ""&lt;br /&gt;"";
}
</code></pre>
","9168878","","","","","2018-01-03 15:58:51","","","","0","","",""
"48080836","2","","48080805","2018-01-03 15:58:54","","3","","<p>You aren't exporting the function so it doesn't exist on the <code>require</code>d module object. Assuming you're using ES5, use <a href=""https://nodejs.org/api/modules.html#modules_module_exports"" rel=""nofollow noreferrer""><code>module.exports</code></a> which contains the module's exports:</p>

<pre><code>function squareArea(side) {
  var sArea = side * side;
  return sArea;
}
module.exports = {
  squareArea: squareArea
};
</code></pre>

<p>You could also shorten it to this using the <a href=""https://nodejs.org/api/modules.html#modules_exports_shortcut"" rel=""nofollow noreferrer""><code>exports</code></a> shortcut:</p>

<pre><code>exports.squareArea = squareArea;
</code></pre>
","5647260","","","","","2018-01-03 15:58:54","","","","0","","",""
"48080837","2","","25417348","2018-01-03 15:59:04","","2","","<p>To give a solution with <code>removeItemWidget</code>:</p>

<pre><code>QList&lt;QListWidgetItem*&gt; items = ui-&gt;listWidget-&gt;selectedItems();

foreach(QListWidgetItem* item, items){
    ui-&gt;listWidget-&gt;removeItemWidget(item);
    delete item; // Qt documentation warnings you to destroy item to effectively remove it from QListWidget.
}
</code></pre>
","4240817","","","","","2018-01-03 15:59:04","","","","0","","",""
"48080838","2","","48077958","2018-01-03 15:59:04","","1","","<p>You do avoid the ODR violation with the anonymous namespace, as it creates a new separate set of objects in each file where it is included. The advantage of  an <code>inline</code> object is that there will only be one in total.</p>

<p>However, if you only use the <code>constexpr</code> values as constants, you will not notice much of a difference. And a nice compiler might avoid storing the constants in the data area anyway.</p>

<p>Passing references or pointers around and comparing addresses could make a difference, like Tobi says. But perhaps you can avoid comparing the addresses of two constant values?</p>
","597607","","","","","2018-01-03 15:59:04","","","","0","","",""
